1,-0.041555458380815,9.7
2,4.820433172174812,9.7
3,7.4384270501662995,9.7
4,7.97864800911693,9.7
5,8.18642530102102,9.7
6,7.937092550736114,9.7
7,6.782984138432518,9.7
8,3.3768326832064224,9.7
9,-1.507329808540562,9.7
10,-2.4196610084466816,9.7
11,7.655648764429677,9.7
12,8.347226857364184,9.7
13,7.853981633974479,9.7
14,7.814315060065528,9.7
15,7.816039693713746,9.7
16,8.081633275538959,9.7
17,8.309284917103437,9.7
18,8.612820439189415,9.7
19,8.271342976842686,9.7
20,8.195459096321208,9.7
21,7.967807454756723,9.7
22,7.664271932670747,9.7
23,7.853981633974479,9.7
24,7.550446111888504,9.7
25,8.005749395017476,9.7
26,8.1954590963212,9.7
27,8.233401036581942,9.7
28,8.423110737885672,9.7
29,8.157517156060454,9.7
30,7.967807454756723,9.7
31,7.664271932670747,9.7
32,7.664271932670758,9.7
33,8.329980520882028,9.7
34,8.271342976842693,9.7
35,8.30928491710344,9.7
36,8.271342976842696,9.7
37,8.448980242608906,9.7
38,8.271342976842696,9.7
39,8.329980520882025,9.7
40,1.033418636049274,9.7
41,8.005749395017476,9.7
42,8.08163327553896,9.7
43,8.385168797624928,9.7
44,8.461052678146418,9.7
45,8.195459096321187,9.7
46,8.157517156060454,9.7
47,8.1954590963212,9.7
48,8.081633275538959,9.7
49,7.853981633974479,9.7
50,7.588388052149269,9.7
51,7.853981633974479,9.7
52,8.043691335278213,9.7
53,7.078279744199227,9.7
54,8.448980242608918,9.7
55,8.131647651337216,9.7
56,7.893648207883448,9.7
57,7.967807454756723,9.7
58,7.7780977534529905,9.7
59,7.853981633974479,9.7
60,8.11957521579971,9.7
61,8.271342976842691,9.7
62,8.802530140493147,9.7
63,8.035786764390567,9.7
64,8.081633275538966,9.7
65,7.8919235742352285,9.7
66,7.81603969371374,9.7
67,7.967807454756723,9.7
68,8.1954590963212,9.7
69,8.30928491710344,9.7
70,8.38516879762494,9.7
71,8.233401036581942,9.7
72,8.329980520882028,9.7
73,8.005749395017467,9.7
74,7.8919235742352285,9.7
75,7.816039693713734,9.7
76,7.702213872931503,9.7
77,8.157517156060454,9.7
78,8.081633275538962,9.7
79,8.30928491710344,9.7
80,8.385168797624928,9.7
81,8.233401036581952,9.7
82,8.043691335278215,9.7
83,7.7780977534529905,9.7
84,7.5504461118885144,9.7
85,7.891923574235234,9.7
86,8.157517156060452,9.7
87,8.385168797624935,9.7
88,8.423110737885684,9.7
89,8.11957521579971,9.7
90,8.233401036581942,9.7
91,8.271342976842691,9.7
92,8.005749395017467,9.7
93,7.702213872931491,9.7
94,7.588388052149259,9.7
95,7.816039693713746,9.7
96,8.423110737885684,9.7
97,8.385168797624917,9.7
98,8.157517156060454,9.7
99,8.043691335278213,9.7
100,8.005749395017467,9.7
101,7.7780977534529905,9.7
102,7.588388052149259,9.7
103,7.891923574235234,9.7
104,8.119575215799706,9.7
105,8.423110737885679,9.7
106,8.461052678146418,9.7
107,8.081633275538966,9.7
108,8.005749395017455,9.7
109,7.967807454756723,9.7
110,7.664271932670758,9.7
111,7.853981633974479,9.7
112,8.157517156060454,9.7
113,8.233401036581942,9.7
114,8.647313112153718,9.7
115,8.233401036581952,9.7
116,8.233401036581942,9.7
117,8.528313390426838,9.7
118,8.043691335278211,9.7
119,7.664271932670747,9.7
120,7.7401558131922465,9.7
121,7.816039693713746,9.7
122,8.119575215799706,9.7
123,8.233401036581947,9.7
124,8.30928491710345,9.7
125,8.271342976842675,9.7
126,8.043691335278215,9.7
127,7.702213872931491,9.7
128,7.853981633974479,9.7
129,7.702213872931503,9.7
130,8.528313390426838,9.7
131,8.40931366869995,9.7
132,8.309284917103437,9.7
133,8.498994618407172,9.7
